TUCASEID,YEAR,CASEID,SERIAL,REGION,STATEFIP,FAMINCOME,HOUSETYPE,PERNUM,LINENO,WT06,AGE,SEX,RACE,MARST,CITIZEN,GENHEALTH,HEIGHT,WEIGHT,BMI,EDUC,EDUCYRS,EMPSTAT,MULTJOBS,DIFFEYE,DIFFHEAR,DIFFMOB,DIFFPHYS,DIFFREM,Caring,CaringNonHouseHold,ConsumerPuchases,EatingDrinking,Education,GovernmentServicesCivicDuties,HouseActivities,HouseholdServices,Personal_Care,ProfessionalPersonalCareServices,ReligionSpiritualActivities,SocializingAndLesiure,SportsExercisRecreation,Telephone,Traveling,Volunteering,Working
,2022,20220705222008,4346,South,Florida,"$12,500 to $14,999","House, apartment, flat",1,1,3824844,45,Male,White only,Married - spouse present,"Native, born in United States",Very good,70,170,24.4,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Unemployed - on layoff,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,20,0,0,100,0,0,85,0,480,0,0,431,180,0,84,0,0
,2022,20220705222024,4347,Midwest,Michigan,"$15,000 to $19,999","House, apartment, flat",1,1,15118951,85,Female,White only,Divorced,"Native, born in United States",Fair,65,228,37.9,High school graduate - diploma,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,Has physical difficulty,No difficulty remembering,0,0,0,120,0,0,10,0,765,0,0,525,0,0,20,0,0
,2022,20220705222030,4348,South,Florida,"$50,000 to $59,999","House, apartment, flat",1,1,46715371,64,Male,White only,Married - spouse absent,"Foreign born, not a U.S. citizen",Excellent,67,175,27.4,High school graduate - diploma,Twelfth grade,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,65,0,0,30,0,500,0,0,0,0,45,35,0,765
,2022,20220705222082,4349,Northeast,New York,"$20,000 to $24,999","House, apartment, flat",1,1,21095145,39,Male,Black only,Never married,"Foreign born, U.S. citizen by naturalization",Good,66,140,22.6,11th grade,Eleventh grade,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,360,0,90,0,0,0,0,745,0,0,0,180,0,65,0,0
,2022,20220705222090,4350,South,Virginia,"$150,000 and over","House, apartment, flat",1,1,6916846,40,Male,White only,Married - spouse present,"Native, born in United States",Good,70,190,27.3,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,90,0,0,80,0,0,20,0,600,0,0,380,210,0,60,0,0
,2022,20220705222127,4351,Midwest,Michigan,"Less than $5,000","House, apartment, flat",1,1,19901587,19,Male,"American Indian, Alaskan Native",Never married,"Native, born in United States",Good,67,180,28.2,High school graduate - diploma,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,1,20,100,60,0,0,0,690,0,0,533,0,0,36,0,0
,2022,20220705222130,4352,South,Texas,"$150,000 and over","House, apartment, flat",1,1,12178319,43,Male,White only,Married - spouse present,"Native, born in United States",Very good,70,135,19.4,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,120,0,0,0,0,630,0,0,150,0,0,0,0,540
,2022,20220705222177,4353,Northeast,New York,"$60,000 to $74,999","House, apartment, flat",1,1,5964833,70,Male,Asian only,Widowed,"Foreign born, U.S. citizen by naturalization",Good,60,150,29.3,"1st, 2nd, 3rd, or 4th grade",First through fourth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,120,0,0,0,0,585,0,0,625,0,0,105,0,0
,2022,20220705222181,4354,Northeast,New York,"$100,000 to $149,999","House, apartment, flat",1,1,46532435,18,Female,Black only,Never married,"Native, born in United States",NIU (Not in universe),NIU (Not in universe),9999,999,11th grade,Eleventh grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,105,0,0,155,0,0,15,0,850,0,0,315,0,0,0,0,0
,2022,20220705222187,4355,West,California,"$30,000 to $34,999","House, apartment, flat",1,1,20614003,45,Female,"American Indian, Alaskan Native",Widowed,"Foreign born, not a U.S. citizen",Fair,59,135,27.3,5th or 6th grade,Fifth through sixth grade,Unemployed - looking,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,210,0,0,0,0,0,680,0,350,0,0,180,0,0,20,0,0
,2022,20220705222204,4356,West,Montana,"$150,000 and over","House, apartment, flat",1,1,12296829,50,Female,White only,Married - spouse present,"Native, born in United States",Good,65,200,33.3,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,45,0,0,80,0,600,0,0,150,0,0,20,0,545
,2022,20220705222252,4357,West,Oregon,"$20,000 to $24,999","House, apartment, flat",1,1,39186351,24,Female,White only,Never married,"Native, born in United States",Good,69,300,44.3,Some college but no degree,College--one year,Unemployed - on layoff,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,60,0,0,65,0,625,0,0,630,0,0,60,0,0
,2022,20220705222319,4358,South,Maryland,"$100,000 to $149,999","House, apartment, flat",1,1,5663866,80,Female,White only,Married - spouse present,"Native, born in United States",Good,64,128,22,Some college but no degree,College--two years,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,195,0,0,75,0,650,0,0,520,0,0,0,0,0
,2022,20220705222388,4359,West,Oregon,"$60,000 to $74,999","House, apartment, flat",1,1,25147032,52,Male,White only,Married - spouse present,"Foreign born, not a U.S. citizen",Good,65,185,30.8,12th grade - no diploma,Twelfth grade,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,80,0,0,240,0,355,0,0,250,0,0,60,0,455
,2022,20220705222395,4360,Northeast,Pennsylvania,"$75,000 to $99,999","House, apartment, flat",1,1,7267298,53,Female,White only,Married - spouse present,"Native, born in United States",Good,62,148,27.1,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,15,0,0,70,0,0,430,0,510,0,0,245,90,0,20,0,60
,2022,20220705222398,4361,South,Mississippi,"$25,000 to $29,999","House, apartment, flat",1,1,11224364,61,Male,White only,Married - spouse present,"Native, born in United States",Good,76,190,23.1,High school graduate - GED,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,30,0,0,0,0,490,0,0,920,0,0,0,0,0
,2022,20220705222407,4362,West,Utah,"$75,000 to $99,999","House, apartment, flat",1,1,14824816,75,Male,White only,Married - spouse present,"Native, born in United States",Very good,72,225,30.5,Some college but no degree,College--two years,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,105,105,0,0,120,0,395,0,0,135,0,0,180,0,400
,2022,20220705222412,4363,Midwest,Michigan,"$100,000 to $149,999","House, apartment, flat",1,1,18977363,24,Female,White only,Never married,"Native, born in United States",Excellent,66,140,22.6,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,30,45,0,0,381,0,475,0,0,60,300,0,149,0,0
,2022,20220705222421,4364,West,California,"$75,000 to $99,999","House, apartment, flat",1,1,17632754,70,Male,White only,Widowed,"Native, born in United States",Good,71,203,28.3,High school graduate - diploma,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,7,40,0,0,90,0,575,0,0,240,0,0,488,0,0
,2022,20220705222426,4365,South,South Carolina,"$60,000 to $74,999","House, apartment, flat",1,1,8264982,33,Male,White only,Married - spouse present,"Native, born in United States",Excellent,73,175,23.1,Some college but no degree,College--one year,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,5,0,5,70,0,0,0,0,665,30,0,50,0,0,75,182,285
,2022,20220705222451,4366,Midwest,Iowa,"$60,000 to $74,999","House, apartment, flat",1,1,5244776,60,Male,White only,Divorced,"Native, born in United States",Fair,73,260,34.3,High school graduate - diploma,Twelfth grade,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,30,0,0,0,0,445,0,522,370,0,0,73,0,0
,2022,20220705222507,4367,Midwest,Ohio,"$40,000 to $49,999","House, apartment, flat",1,1,7033812,64,Male,White only,Married - spouse present,"Native, born in United States",Very good,72,180,24.4,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,120,90,0,0,180,0,600,0,0,390,0,0,60,0,0
,2022,20220705222521,4368,South,Texas,"$40,000 to $49,999","House, apartment, flat",1,1,10270013,61,Female,White only,Married - spouse present,"Native, born in United States",Good,64,9996,998,12th grade - no diploma,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,Has physical difficulty,No difficulty remembering,0,0,0,200,0,0,60,0,0,0,0,1180,0,0,0,0,0
,2022,20220705222560,4369,Northeast,Connecticut,"$20,000 to $24,999","House, apartment, flat",1,1,15199170,24,Male,White only,Never married,"Foreign born, not a U.S. citizen",Fair,56,150,33.6,High school graduate - diploma,Twelfth grade,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,30,0,0,60,0,480,0,0,810,0,0,60,0,0
,2022,20220706220001,4370,Northeast,New York,"$25,000 to $29,999","House, apartment, flat",1,1,5701776,85,Male,Asian only,Widowed,"Foreign born, U.S. citizen by naturalization",Fair,67,200,31.3,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,Has mobility limitation,Has physical difficulty,No difficulty remembering,0,0,0,30,0,0,30,0,660,0,0,720,0,0,0,0,0
,2022,20220706220011,4371,Midwest,Wisconsin,"$40,000 to $49,999","House, apartment, flat",1,1,6441307,80,Female,White only,Married - spouse present,"Native, born in United States",Very good,64,138,23.7,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,45,0,0,210,0,555,0,0,360,150,0,90,0,0
,2022,20220706220012,4372,Northeast,Pennsylvania,"$60,000 to $74,999","House, apartment, flat",1,1,5068173,77,Male,White only,Divorced,"Native, born in United States",Very good,72,250,33.9,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Not in labor force,NIU (Not in universe),Has vision difficulty,No hearing difficulty,No mobility limitation,Has physical difficulty,No difficulty remembering,0,0,30,195,0,0,245,0,375,0,0,555,0,0,40,0,0
,2022,20220706220014,4373,South,Texas,"$60,000 to $74,999","House, apartment, flat",1,1,17956700,41,Female,"American Indian, Alaskan Native",Married - spouse present,"Native, born in United States",Good,70,156,22.4,Some college but no degree,College--one year,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,70,0,0,3,0,0,80,0,537,0,0,135,0,40,0,0,555
,2022,20220706220035,4374,South,Georgia,"$100,000 to $149,999","House, apartment, flat",1,1,56189496,21,Male,White only,Never married,"Native, born in United States",Very good,71,200,27.9,High school graduate - diploma,Twelfth grade,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,150,0,0,30,0,600,0,0,490,0,0,20,0,0
,2022,20220706220036,4375,West,California,"$40,000 to $49,999","House, apartment, flat",1,1,44213701,33,Female,Black only,Never married,"Native, born in United States",Good,59,154,31.1,Some college but no degree,College--one year,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,120,90,0,0,180,0,900,0,0,90,0,0,60,0,0
,2022,20220706220046,4376,Northeast,New York,"$50,000 to $59,999","House, apartment, flat",1,1,5281088,44,Male,White only,Separated,"Native, born in United States",Excellent,72,204,27.7,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,180,0,0,60,0,0,210,0,600,0,0,90,60,0,60,0,180
,2022,20220706220051,4377,South,Georgia,"$15,000 to $19,999","House, apartment, flat",1,1,13946031,76,Female,White only,Widowed,"Native, born in United States",Good,61,9997,998,High school graduate - diploma,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,Has mobility limitation,Has physical difficulty,No difficulty remembering,0,0,60,35,0,0,110,0,720,0,0,475,0,0,40,0,0
,2022,20220706220063,4378,West,California,"$75,000 to $99,999","House, apartment, flat",1,1,10962948,29,Female,White only,Married - spouse present,"Native, born in United States",Very good,64,105,18,High school graduate - diploma,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,120,0,0,120,0,870,0,0,330,0,0,0,0,0
,2022,20220706220066,4379,South,Arkansas,"$60,000 to $74,999","House, apartment, flat",1,1,5548367,78,Female,White only,Married - spouse present,"Native, born in United States",Good,66,180,29,High school graduate - diploma,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,Has hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,30,0,180,0,0,270,0,480,0,0,480,0,0,0,0,0
,2022,20220706220070,4380,Midwest,Iowa,"$60,000 to $74,999","House, apartment, flat",1,1,5556966,23,Male,White only,Never married,"Native, born in United States",Very good,71,155,21.6,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,180,90,0,0,0,0,540,0,0,570,0,0,60,0,0
,2022,20220706220083,4381,Northeast,New Jersey,"$60,000 to $74,999","House, apartment, flat",1,1,4275679,67,Female,Black only,Widowed,"Native, born in United States",Good,68,282,42.9,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,100,123,0,0,345,0,525,0,0,55,165,45,82,0,0
