YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,1
2016,NIPSCO Electric Transmission,1010121,801 East 86th Avenue,41.46339,-87.32624,Merrillville,LAKE COUNTY,IN,46410,NISOURCE INC (100%),55634,DD,7
2016,NPPD T&D System,1010049,1414 15th Street,41.43107,-97.34489,Columbus,PLATTE COUNTY,NE,68601,NEBRASKA PUBLIC POWER DISTRICT (100%),262,DD,7
2016,NXP Semiconductors - EB site,1010066,3501 Ed Bluestein Blvd.,30.27065,-97.66924,Austin,TRAVIS COUNTY,TX,78721,NXP SEMICONDUCTORS USA (100%),89021,"C,I",7
2016,NXP Semiconductors - OH site,1010067,6501 W. William Cannon Dr.,30.2368,-97.86504,Austin,TRAVIS COUNTY,TX,78735,NXP SEMICONDUCTORS USA (100%),145588,"C,I",7
2016,NXP Semiconductors Chandler Site,1010083,1300 N. Alma School Rd.,33.32524,-111.85912,Chandler,MARICOPA COUNTY,AZ,85224,NXP SEMICONDUCTORS USA (100%),109180,"C,I",7
2016,"Neaton Auto Products Manufacturing, Inc.",1009879,975 South Franklin Street,39.73359,-84.62415,Eaton,PREBLE COUNTY,OH,45320,NEATON AUTO PRODUCTS MANUFACTURING INC (100%),10702,"C,T",7
2016,Nevada Power d/b/a NV Energy Transmission,1009612,6226 West Sahara Ave,36.14427,-115.22733,Las Vegas,CLARK COUNTY,NV,89146,NV ENERGY (100%),6044,DD,7
2016,New England Power Company,1009741,40 Sylvan Road,42.396463,-71.271237,Waltham,MIDDLESEX COUNTY,MA,2451,NATIONAL GRID USA (100%),56549,DD,7
2016,Newport Fab LLC (dba TowerJazz),1010139,4321 Jamboree Road,33.66314,-117.85918,Newport Beach,ORANGE COUNTY,CA,92660,JAZZ SEMICONDUCTOR INC (100%),59063,"C,I",7
2016,Niagara Mohawk Electric,1010791,300 Erie Boulevard West,43.05085,-76.15701,Syracuse,ONONDAGA COUNTY,NY,13202,NATIONAL GRID USA (100%),19804,DD,7
2016,"Northern States Power Company, A Minnesota Corporation - Subpart DD",1009542,414 Nicollet Mall,44.97967,-93.26989,Minneapolis,HENNEPIN COUNTY,MN,55401,XCEL ENERGY (100%),9131,DD,7
2016,ON Semiconductor,1007527,23400 NE Glisan Street,45.524721,-122.426083,Gresham,MULTNOMAH COUNTY,OR,97030,SEMICONDUCTOR COMPONENT INDUSTRIES (100%),95728,"C,I",7
2016,Oklahoma Gas & Electric Co.,1007416,321 N Harvey Mailcode WN50,35.471181,-97.516602,Oklahoma City,OKLAHOMA COUNTY,OK,73102,OGE ENERGY CORP (100%),20584,DD,7
2016,Oncor Electric Delivery,1008107,1616 Woodall Rodgers Freeway,32.78705,-96.80382,Dallas,DALLAS COUNTY,TX,75202,EFH CORP (80.03%); TEXAS TRANSMISSION HOLDING CORP (19.75%),32360,DD,7
2016,Onsemi East Fishkill Facility,1004300,2070 ROUTE 52,41.54464,-73.82896,HOPEWELL JUNCTION,DUTCHESS COUNTY,NY,12533,GLOBALFOUNDRIES US INC (100%),76884,"C,I",7
2016,PECO Transmission and Distribution,1000326,2301 Market Street  S7-2,39.832588,-75.424143,Philadelphia,DELAWARE COUNTY,PA,19103,EXELON CORP (100%),62372,DD,7
2016,PGE T&D Facility,1010144,121 SW Salmon Street,45.52,-122.66999,Portland,MULTNOMAH COUNTY,OR,97204,PORTLAND GENERAL ELECTRIC CO (100%),344,DD,7
2016,PNM Electric Operations,1009440,4201 Edith Boulevard NE,35.12388,-106.6329,Albuquerque,BERNALILLO COUNTY,NM,87107,PNM RESOURCES INC (100%),32606,DD,7
2016,PPL Electric Utilities,1009569,2 North 9th Street,40.608388,-75.45599,Allentown,LEHIGH COUNTY,PA,18101,PPL CORP (100%),8710,DD,7
2016,PREPA Electrical Transmission and Distribution Equiment,1010191,Ponce de Leon Avenue Box 364267,18.466224,-66.105724,San Juan,SAN JUAN MUNICIPIO,PR,936,PUERTO RICO ELECTRIC POWER AUTHORITY COMMONWEALTH OF PUERTO RICO (100%),15317,DD,7
2016,PSE&G Subpart DD,1010796,80 Park Plaza,40.73811,-74.16993,Newark,ESSEX COUNTY,NJ,7102,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),62135,DD,7
2016,PacifiCorp (T&D System),1009619,"1407 west North Temple, Suite 110",40.77141,-111.92972,Salt Lake City,SALT LAKE COUNTY,UT,84116,BERKSHIRE HATHAWAY INC (100%),121435,DD,7
2016,Pacific Gas and Electric Company (PG&E) - SF6 Emissions,1009578,77 Beale Street,37.79134,-122.39604,San Francisco,SAN FRANCISCO COUNTY,CA,94105,PACIFIC GAS & ELECTRIC CO (100%),67420,DD,7
2016,Pepco,1009801,3400 Benning Road NE,38.89637,-76.9561,Washington DE,DISTRICT OF COLUMBIA,DC,20019,PEPCO HOLDINGS INC (100%),12896,DD,7
2016,Polar Semiconductor LLC,1009807,2800 E Old Shakopee Rd,44.85312,-93.2301,Bloomington,HENNEPIN COUNTY,MN,55425,POLAR SEMICONDUCTOR LLC (100%),56601,"C,I",7
2016,Public Service Company of Colorado - Subpart DD,1009543,414 Nicollet Mall,44.97967,-93.26989,Minneapolis,HENNEPIN COUNTY,MN,55401,XCEL ENERGY (100%),20046,DD,7
2016,Puget Sound Energy T&D,1010301,10885 N.E. 4th Street,47.61373,-122.19453,Bellevue,KING COUNTY,WA,98004,PUGET SOUND ENERGY (100%),1974,DD,7
2016,QORVO,1010033,7628 Thorndike Road,36.07565,-79.96503,Greensboro,GUILFORD COUNTY,NC,27409,R F MICRO DEVICES (100%),33148,"C,I",7
2016,Qorvo Texas LLC,1011813,500 W Renner Road,32.99761,-96.72705,Richardson,COLLIN COUNTY,TX,75080,"QORVO TEXAS, LLC (100%)",37952,"C,I",7
2016,"Qorvo US, Inc.",1010254,2300 NE Brookwood Parkway,45.539682,-122.936288,Hillsboro,WASHINGTON COUNTY,OR,97124,"Qorvo, Inc (100%)",46659,"C,I",7
2016,Renesas Electronics America Inc.,1011887,"1650 Robert J. Conlan Blvd., NE",28.030281,-80.601389,Palm Bay,BREVARD COUNTY,FL,32905,INTERSIL CORP (100%),16685,"C,I",7
2016,Rochester Gas and Electric - Subpart DD,1012430,89 East Avenue,43.15694,-77.60186,Rochester,MONROE COUNTY,NY,14649,IBERDROLA USA INC (100%),4626,DD,7
2016,S&C Electric Company,1009615,6601 N. Ridge Blvd.,42.00231,-87.67662,Chicago,,IL,60626,S&C ELECTRIC CO (100%),42153,"C,QQ,SS",7
2016,SKYWATER TECHNOLOGY INC,1000354,2401 E. 86TH ST.,44.84786,-93.23745,BLOOMINGTON,HENNEPIN COUNTY,MN,55425,CYPRESS SEMICONDUCTOR CORP (100%),94394,"C,I",7
2016,SYCAMORE COGENERATION Facility,1003998,1546 SW China Grade Loop,35.4518,-118.9851,BAKERSFIELD,KERN COUNTY,CA,93308,CHEVRON CORP (100%),324,"C,DD",7
2016,Salt River Project - T & D Equipment,1009888,1521 N. Project Drive,33.447479,-111.952819,Tempe,MARICOPA COUNTY,AZ,85281,SALT RIVER PROJECT (62.96%); EL PASO ELECTRIC CO (6.59%); SOUTHERN CALIFORNIA EDISON (5.73%); PNM RESOURCES INC (4.26%); TUCSON ELECTRIC POWER (2.23%); ARIZONA PUBLIC SERVICE CO (13.55%); SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (1.54%),4099,DD,7
2016,Samsung Austin Semiconductor,1009872,12100 Samsung Blvd,30.375,-97.631386,Austin,TRAVIS COUNTY,TX,78754,SAMSUNG ELECTRONICS AMERICA INC (100%),511287,"C,I",7
2016,Seattle City Light,1010082,"700 5th Ave, Suite 3300, PO Box 34023",47.60443,-122.32983,Seattle,KING COUNTY,WA,98124,CITY OF SEATTLE (SEATTLE CITY LIGHT DEPARTMENT) (100%),2455,DD,7
2016,"Siemens Energy,inc",1010764,444 Highway 49 South,32.24943,-90.16217,Richland,RANKIN COUNTY,MS,39218,SIEMENS CORP (100%),310,"C,SS",7
2016,Sierra Pacific Power Co d/b/a NV Energy Transmission,1009784,6226 W Sahara Ave,36.14427,-115.22733,Las Vegas,CLARK COUNTY,NV,89146,NV ENERGY (100%),1468,DD,7
2016,"Skyworks Solutions, Inc.",1009735,20 Sylvan Road,42.49891,-71.16311,Woburn,MIDDLESEX COUNTY,MA,1801,SKYWORKS SOLUTIONS INC (100%),35161,"C,I",7
2016,Southern California Edison,1009787,2244 Walnut Grove Avenue,34.05394,-118.08024,Rosemead,LOS ANGELES COUNTY,CA,91770,EDISON INTERNATIONAL (100%),152042,DD,7
2016,Southern Company Transmission and Distribution,1009585,30 Ivan Allen Jr. Blvd. NW,33.76466,-84.38826,Atlanta,FULTON COUNTY,GA,30308,SOUTHERN CO (100%),78712,DD,7
2016,Spartan Light Metal Products,1010676,2510 Lakeview Road,39.15627,-91.91408,Mexico,AUDRAIN COUNTY,MO,65265,SPARTAN LIGHT METAL PRODUCTS INC (100%),8322,"C,T",7
2016,"Spartan Light Metal Products, Inc.",1009864,510 East McClurken Ave,38.120564,-89.694121,Sparta,RANDOLPH COUNTY,IL,62286,SPARTAN LIGHT METAL PRODUCTS INC (100%),118355,"C,T",7
2016,T&D FLORIDA,1009537,299 FIRST AVE N,27.77209,-82.6371,SAINT PETERSBURG,PINELLAS COUNTY,FL,33701,DUKE ENERGY CORP (100%),75443,DD,7
2016,TAC Manufacturing,1012081,4111 County Farm Rd.,42.2748,-84.4741,Jackson,JACKSON COUNTY,MI,49201,TAC MANUFACTURING (100%),44004,T,7
2016,TEXAS INSTRUMENTS NORTH CAMPUS,1003945,13500 NORTH CENTRAL EXPRESSWAY,32.93311,-96.7537,DALLAS,DALLAS COUNTY,TX,75243,TEXAS INSTRUMENTS INC (100%),645393,"C,I",7
2016,TSI SEMICONDUCTORS LLC,1009928,7501 Foothills Blvd.,38.77518,-121.31299,Roseville,PLACER COUNTY,CA,95747,SOUTHHALL GROUP HOLDINGS LLC (100%),41300,"C,I",7
2016,TVA Transmission System,1008733,1101 Market St.,35.04299,-85.3093,Chattanooga,HAMILTON COUNTY,TN,37402,,117903,DD,7
2016,Tampa Electric Company,1009645,PO Box 111,27.94,-82.45,Tampa,HILLSBOROUGH COUNTY,FL,33601,TECO ENERGY INC (100%),7702,DD,7
2016,Texas Instruments - Sherman,1010134,6412 US Hwy 75 South,33.6005808,-96.5569882,Sherman,,TX,75090,TEXAS INSTRUMENTS INC (100%),65841,"C,I",7
2016,Texas Instruments Incorporated - Maine Fab,1010208,5 Foden Road,43.64075,-70.32198,South Portland,CUMBERLAND COUNTY,ME,4106,TEXAS INSTRUMENTS INC (100%),110615,"C,I",7
2016,Texas Instruments Richardson,1008059,300 West Renner Road,32.999754,-96.72063,Richardson,COLLIN COUNTY,TX,75080,TEXAS INSTRUMENTS INC (100%),97078,"C,I",7
2016,Texas Instruments- Lehi Fab,1009556,4000 N. Flash Drive,40.43377,-111.83166,Lehi,UTAH COUNTY,UT,84043,MICRON TECHNOLOGY INC (51%); INTEL CORP (49%),298405,"C,I",7
2016,Texas New Mexico Power,1009439,577 N. Garden Ridge Boulevard,33.04887,-97.03545,Lewisville,DENTON COUNTY,TX,75067,PNM RESOURCES INC (100%),1117,DD,7
2016,The United Illuminating Company,1010204,100 Marsh Hill Road,41.258852,-73.000946,Orange,,CT,6477,UIL HOLDINGS CORP (100%),933,DD,7
2016,Tower Semiconductor,1010005,"9651 Westover Hills Blvd, San Antonio, TX",29.47154,-98.67401,San Antonio,BEXAR COUNTY,TX,78251,Tower JazzTexas Inc (100%),19888,"C,I",7
2016,Transmission and Distribution,1009917,100 North Stanton Street,31.75853,-106.48587,"El Paso, TX",EL PASO COUNTY,TX,79901,EL PASO ELECTRIC CO (100%),8258,DD,7
2016,Tri-State Generation & Transmission Association Transmission System,1010250,1100 W. 116th Avenue,39.90698,-104.99908,Westminster,ADAMS COUNTY,CO,80234,TRI-STATE GENERATION & TRANSMISSION (100%),7225,DD,7
2016,Tucson Electric Power Company,1008193,88 East Broadway Blvd.,32.22118,-110.96911,Tucson,PIMA COUNTY,AZ,85701,UNS ENERGY CORP (100%),39952,DD,7
2016,US MAGNESIUM LLC,1000030,12819 North Skull Valley Rd,40.913462,-112.734503,Grantsville,TOOELE COUNTY,UT,84029,THE RENCO GROUP INC (100%),146869,"C,T",7
2016,Vermont Electric Power Company,1010321,366 Pinnacle Ridge Rd,43.66108,-72.9926,Rutland,RUTLAND COUNTY,VT,5701,VERMONT ELECTRIC POWER CO (100%),768,DD,7
2016,"Versum Materials US, LLC",1005202,357 MARIAN AVENUE,40.836389,-76.030833,TAMAQUA,SCHUYLKILL COUNTY,PA,18252,"Versum Materials US, LLC (100%)",274594,"C,L,OO",7
2016,Virginia Electric and Power Company,1009971,120 Tredegar Street,37.533948,-77.452741,Richmond,RICHMOND CITY,VA,23219,DOMINION RESOURCES INC (100%),42846,DD,7
2016,Vishay Intertechnology,1011798,2201 Laurelwood Road,37.38192,-121.96202,Santa Clara,SANTA CLARA COUNTY,CA,95054,VISHAY INTERTECHNOLOGY INC (100%),12531,I,7
2016,WAPA,1010171,12155 West Alameda Parkway,39.7061,-105.1367,Lakewood,JEFFERSON COUNTY,CO,80228,N/A FEDERAL GOVERNMENT (100%),16092,DD,7
2016,WaferTech LLC,1009361,5509 NW Parker St.,45.619591,-122.456295,Camas,CLARK COUNTY,WA,98607,WAFERTECH LLC (100%),129542,"C,I",7
2016,Wolfspeed RTP,1012448,3028 E. Cornwallis Road,35.91704,-78.87028,Durham,DURHAM COUNTY,NC,27709,CREE INC (100%),71426,"C,I",7
2016,"Wolfspeed, Inc",1005759,4600 Silicon Dr.,35.899298,-78.840802,Durham,DURHAM COUNTY,NC,27703,CREE INC (100%),92491,"C,I",7
2016,X-FAB Texas Inc.,1009738,2301 N. University Ave.,33.629444,-101.870834,Lubbock,LUBBOCK COUNTY,TX,79415,X-FAB SEMICONDUCTOR FOUNDRIES AG (100%),61969,"C,I",7
2015,3M COMPANY,1004206,1400 STATE DOCKS RD.,34.641667,-87.038611,DECATUR,MORGAN COUNTY,AL,35609,3M CO (100%),2276,"C,L,OO",8
2015,3M CORDOVA,1006665,22614 ROUTE 84 NORTH,41.755,-90.284167,CORDOVA,ROCK ISLAND COUNTY,IL,61242,3M CO (100%),860691,"C,L,OO",8
2015,3M Cottage Grove Center - Site,1004836,10746 Innovation Rd,44.789444,-92.908333,Cottage Grove,WASHINGTON COUNTY,MN,55016,3M CO (100%),14743,"C,L,N,OO",8
2015,AEP Corporate SF6 Emissions,1003708,1 Riverside Plaza,39.588493,-81.682523,Columbus,WASHINGTON COUNTY,OH,43215,AMERICAN ELECTRIC POWER (93.5%); Electric Transmission Texas LLC (4.5%); OHIO VALLEY ELECTRIC CORP (1.4%),148364,DD,8
2015,ALCOA INC - WARRICK OPERATIONS,1001877,,37.915,-87.3328,NEWBURGH,WARRICK COUNTY,IN,47629,ALCOA INC (100%),150384,"C,D,F",8
2015,ALCOA INTALCO WORKS,1003562,4050 MOUNTAIN VIEW RD.,48.8455,-122.7055,FERNDALE,WHATCOM COUNTY,WA,98248,ALCOA INC (100%),767230,"C,F,TT",8
2015,ALCOA WENATCHEE LLC,1000635,6200 MALAGA HIGHWAY,47.3567,-120.1273,MALAGA,CHELAN COUNTY,WA,98828,ALCOA INC (100%),74989,"C,F",8
2015,ANALOG DEVICES,1004746,4200 NW PACIFIC RIM BLVD,45.59995,-122.45204,CAMAS,CLARK COUNTY,WA,98607,LINEAR TECHNOLOGY CORP (100%),30581,"C,I",8
2015,"ARKEMA, INC.",1005721,4444 INDUSTRIAL PARKWAY,37.056699,-88.365727,CALVERT CITY,MARSHALL COUNTY,KY,42029,ARKEMA AMERICAS (100%),1200720,"C,L,OO",8
2015,Advanced Magnesium Alloys Corporation,1010185,1820 E. 32nd st.,40.085371,-85.658666,Anderson,MADISON COUNTY,IN,46013,PHOENIX GLOBAL HOLDINGS (100%),134748,T,8
2015,Ameren Illinois Electric,1010811,300 Liberty Street,40.69048,-89.59244,Peoria,PEORIA COUNTY,IL,61602,AMEREN CORP (100%),10488,DD,8
2015,Ameren Missouri Electric,1010812,1901 Chouteau Avenue,38.620785,-90.211635,St. Louis,ST. LOUIS CITY,MO,63103,AMEREN CORP (100%),5493,DD,8
2015,American Transmission Company,1009444,W234 N2000 Ridgeview Parkway Court,43.060408,-88.225005,Waukesha,,WI,53188,ATC MANAGEMENT INC  (100%),4934,DD,8
2015,Anaheim Electric Distribution System,1010076,"201 S. Anaheim Blvd., MS-1101",33.83458,-117.91401,Anaheim,ORANGE COUNTY,CA,92805,CITY OF ANAHEIM PUBLIC UTILITIES DEPARTMENT (100%),2975,DD,8
2015,Analog Devices Inc,1009982,One Analog Way,45.502117,-122.824922,Willmington,WASHINGTON COUNTY,MA,1887,MAXIM INTEGRATED PRODUCTS INC  (100%),27779,"C,I",8
2015,"Analog Devices, Inc./ Wilmington Manufacturing",1003759,"1 Analog Way, MS-424",42.53093,-71.14964,Wilmington,MIDDLESEX COUNTY,MA,1887,ANALOG DEVICES INC (100%),25873,"C,I",8
2015,Arconic Massena LLC,1002483,45 COUNTY ROUTE 42,44.950425,-74.893685,MASSENA,ST. LAWRENCE COUNTY,NY,13662,ALCOA INC (100%),20420,"C,F,TT",8
2015,Arizona Public Service Company,1009780,2124 W. Cheryl Ave.,33.578425,-112.104408,Phoenix,MARICOPA COUNTY,AZ,85021,ARIZONA PUBLIC SERVICE CO (85.12%); SALT RIVER PROJECT (5.59%); WESTERN AREA POWER ADMINISTRATION (2.16%); SOUTHERN CALIFORNIA EDISON (1.27%); LOS ANGELES DEPARTMENT OF WATER & POWER (1.19%); TUCSON ELECTRIC POWER (1.13%),54697,DD,8
2015,Associated Electric Cooperative Inc.,1011060,2814 South Golden Ave,37.16376,-93.34117,Springfield,GREENE COUNTY,MO,65807,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),21,DD,8
2015,Austin Energy Transmission and Distribution,1000851,721 Barton Springs Road,30.25898,-97.75186,Austin,TRAVIS COUNTY,TX,78704,CITY OF AUSTIN (100%),3279,DD,8
2015,Avago Technologies,1008734,4380 Ziegler Road,40.5236,-105.02021,Fort Collins,LARIMER COUNTY,CO,80525,AVAGO TECHNOLOGIES US INC  (100%),274505,"C,I",8
2015,Avista Corporation,1010805,1411 E.Mission,47.66,-117.39,Spokane,SPOKANE COUNTY,WA,99220,AVISTA CORP (100%),11106,DD,8
2015,BP Whiting Business Unit,1007339,2815 INDIANAPOLIS BLVD,41.6703,-87.4803,WHITING,Lake,IN,46394,BP AMERICA INC (100%),429,"C,D,DD,MM,P,Y",8
2015,Baltimore Gas & Electric Company,1010790,2900 Lord Baltimore Drive,39.33318,-76.75268,Baltimore,BALTIMORE COUNTY,MD,21244,EXELON CORP (100%),2877,DD,8
2015,Bonneville Power Administration - Transmission,1005611,5411 NE Hwy 99,45.6616,-122.6572,Vancouver,CLARK COUNTY,WA,98663,,36558,DD,8
2015,Brazos District Headquarters,1007533,7616 Bagby Avenue PO Box 2585,31.472425,-97.179548,Waco,MCLENNAN COUNTY,TX,76702,BRAZOS ELECTRIC POWER COOPERATIVE INC (100%),1601,DD,8
2015,CENTURY ALUMINUM OF KENTUCKY,1006853,1627 STATE ROUTE 3543,37.94499,-86.78777,HAWESVILLE,HANCOCK COUNTY,KY,42348,CENTURY ALUMINUM CO (100%),357057,"C,F",8
2015,CHEMOURS CHAMBERS WORKS,1002618,"67 Canal Road, PO Box 9001",39.68203,-75.490544,DEEPWATER,SALEM COUNTY,NJ,8023,"The Chemours Co FC, LLC (100%)",632763,"C,L,OO,TT",8
2015,CHEMOURS COMPANY - FAYETTEVILLE WORKS,1006145,22828 NC HIGHWAY 87 WEST,34.8314,-78.8231,FAYETTEVILLE,BLADEN COUNTY,NC,28306,THE CHEMOURS CO FC LLC (100%),611131,"C,L,OO",8
2015,CHEMOURS EL DORADO,1003890,322 SOUTHFIELD CUTOFF,33.11,-92.675,EL DORADO,UNION COUNTY,AR,71730,CHEMOURS CO FC LLC (100%),69860,"C,L,OO",8
2015,CHEMOURS LOUISVILLE WORKS,1004133,4200 CAMP GROUND ROAD,38.21229,-85.83975,LOUISVILLE,JEFFERSON COUNTY,KY,40216,THE CHEMOURS CO FC LLC (100%),4258715,"C,O,TT",8
2015,CHEMOURS WASHINGTON WORKS,1002176,8480 DUPONT ROAD,39.271944,-81.661667,WASHINGTON,WOOD COUNTY,WV,26181,THE CHEMOURS CO FC LLC (100%),565509,"C,L,O,OO",8
2015,CL&P/WMECO,1008322,107 Selden Street,41.648374,-72.727969,Berlin,HARTFORD COUNTY,CT,6037,Eversource Energy (100%),22937,DD,8
2015,CON EDISON - ELECTRIC TRANSMISSION & DISTRIBUTION SYSTEM,1006158,4 Irving Place,40.7341,-73.98868,New York,NEW YORK COUNTY,NY,10003,CONSOLIDATED EDISON INC (100%),131805,DD,8
2015,CONSOLIDATE PRECISION PRODUCTS - MINNEAPOLIS OPERATION,1002358,8701 HARRIET AVE. S.,44.84531,-93.28603,BLOOMINGTON,HENNEPIN COUNTY,MN,55420,CONSOLIDATED PRECISION PRODUCTS (100%),15926,"C,T",8
2015,"CenterPoint Energy Houston Electric, LLC substations",1008343,"4500 South Shaver, Building D",29.639182,-95.208525,Houston,HARRIS COUNTY,TX,77034,CENTERPOINT ENERGY INC (100%),24296,DD,8
2015,Central Hudson Gas and Electric Corporation Elec T&D Equipment,1011288,284 South Avenue,41.690648,-73.931605,Poughkeepsie,DUTCHESS COUNTY,NY,12601,CENTRAL HUDSON GAS & ELECTRIC CORP (100%),2788,DD,8
2015,Century Aluminum Sebree LLC,1006666,9404 STATE ROUTE 2096,37.6569,-87.5006,Robards,HENDERSON COUNTY,KY,42452,CENTURY ALUMINUM CO (100%),130650,"C,F",8
2015,"Century Aluminum of South Carolina, Inc.",1002112,3575 HIGHWAY 52,33.051743,-80.054289,GOOSE CREEK,BERKELEY COUNTY,SC,29445,CENTURY ALUMINUM CO (100%),116275,"C,F",8
2015,Chemours - Corpus Christi Plant,1006314,2500 4th Street,27.91929,-97.28451,Gregory,SAN PATRICIO COUNTY,TX,78359,THE CHEMOURS CO FC LLC (100%),10538,"C,L,OO",8
2015,Chicago White Metal Castings Inc,1009927,649 N Route 83,41.73701,-87.98919,Bensenville,,IL,60106,CHICAGO WHITE METAL CASTING INC (100%),24303,T,8
2015,Clark Energy Center,1009507,6520 Glass Factory Road,43.17781,-75.22843,Marcy,ONEIDA COUNTY,NY,13403,NEW YORK POWER AUTHORITY (100%),30315,DD,8
2015,Cleco Power T&D,1004664,2030 Donahue Ferry Road,31.33924,-92.41847,Pineville,RAPIDES PARISH,LA,71360,CLECO CORP (100%),486,DD,8
2015,"Cogen Technologies Linden Venture, L.P.",1009583,,40.633328,-74.212781,Linden,UNION COUNTY,NJ,7036,AEIF Linden SPV LLC (50%); HIGHSTAR LINDEN PRISM/IV-A INTERCO LLC (15.8754%); HIGHSTAR LINDEN CIV A LLC (11.5443%); HIGHSTAR LINDEN CIV B LLC (11.5443%); HIGHSTAR LINDEN MAIN INTERCO LLC (11.036%),7,DD,8
2015,Continental Casting LLC,1010215,7063 County Road 328,39.798983,-91.51461,Palmyra,MARION COUNTY,MO,63461,CONTINENTAL CASTING LLC (100%),26976,"C,T",8
2015,Cypress Semiconductor,1010141,5204 EAST BEN WHITE BLVD,30.21421,-97.72481,AUSTIN,TRAVIS COUNTY,TX,78741,CYPRESS SEMICONDUCTOR CORP (100%),42970,"C,I",8
2015,DAIKIN AMERICA INC.,1005062,905 STATE DOCKS ROAD,34.630486,-87.039444,DECATUR,MORGAN COUNTY,AL,35601,DAIKIN AMERICA INC (100%),260755,"C,L,O,OO",8
2015,DOW TEXAS OPERATIONS FREEPORT,1002040,2301 N. BRAZOSPORT BLVD. BUILDING B-101,28.9792,-95.3549,FREEPORT,BRAZORIA COUNTY,TX,77541,DOW CHEMICAL (100%),1035,"C,DD,TT,W,X",8
2015,Delmarva Power & Light Company,1009703,401 Eagle Run Road,39.67317,-75.66861,Newark,NEW CASTLE COUNTY,DE,19702,PEPCO HOLDINGS INC (100%),23037,DD,8
2015,"Diodes Fabtech, Inc",1011826,777 NW Blue Pkwy #350,38.92849,-94.40081,Lee's Summit,JACKSON COUNTY,MO,64086,"Diodes, Inc (100%)",6460,"C,I",8
2015,Duke Energy Power Delivery Carolinas,1009685,526 South Church St,35.22476,-80.84901,Charlotte,MECKLENBURG COUNTY,NC,28202,DUKE ENERGY CORP (100%),181388,DD,8
2015,Duke Energy Power Delivery Midwest,1009540,139 East Fourth Street,39.10036,-84.50994,Cincinnati,HAMILTON COUNTY,OH,45202,DUKE ENERGY CORP (100%),15267,DD,8
2015,Duquesne Light Company,1009789,"2825 New Beaver Avenue, N6-TNG",40.466533,-80.036721,Pittsburgh,ALLEGHENY COUNTY,PA,15233,DUQUESNE LIGHT CO (100%),13185,DD,8
2015,East Garden City Substation,1008769,595 Stewart Avenue,40.731721,-73.611541,Garden City,NASSAU COUNTY,NY,11599,NEW YORK POWER AUTHORITY (100%),19686,DD,8
2015,East Kentucky Power Transmission System,1001695,4775 Lexington Road,38.02152,-84.25715,Winchester,CLARK COUNTY,KY,40391,EAST KENTUCKY POWER COOPERATIVE (100%),14667,DD,8
2015,Eastman Kodak - Kodak Park,1001199,1669 LAKE AVE,43.1969,-77.6289,ROCHESTER,Monroe,NY,14652,EASTMAN KODAK CO (100%),1096,"C,I",8
2015,Entergy (all subsidiary companies),1011120,639 Loyola Ave.,29.94914,-90.07633,New Orleans,ORLEANS PARISH,LA,70113,ENTERGY CORP (100%),104438,DD,8
2015,Evergy Transmission and Distribution,1009620,818 S Kansas Ave,39.04854,-95.67468,Topeka,SHAWNEE COUNTY,KS,66612,WESTAR ENERGY INC (100%),27362,DD,8
2015,FPL Transmission and Distribution System,1003060,"2455 Port West Blvd, BLDG-E",26.768814,-80.101219,Riviera Beach,PALM BEACH COUNTY,FL,33407,FPL GROUP INC (100%),17725,DD,8
2015,Fairchild Semiconductor,1009579,3333 West 9000 South,40.58775,-111.96951,West Jordan,SALT LAKE COUNTY,UT,84088,FAIRCHILD SEMICONDUCTOR CORP (100%),44736,"C,I",8
2015,Fairchild Semiconductor,1009581,333 Western Avenue,43.640687,-70.325903,South Portland,CUMBERLAND COUNTY,ME,4106,FAIRCHILD SEMICONDUCTOR CORP (100%),26299,"C,I",8
2015,Fairchild Semiconductor,1009580,125 Crestwood Drive,41.141875,-75.89487,Mountain Top,LUZERNE COUNTY,PA,18707,FAIRCHILD SEMICONDUCTOR CORP (100%),29859,"C,I",8
2015,FirstEnergy Substation Group,1009854,76 South Main Street,41.08312,-81.51766,Akron,SUMMIT COUNTY,OH,44308,FIRSTENERGY GENERATION CORP (100%),110368,DD,8
2015,G & W Electric Company,1009613,305 West Crossroads Parkway,41.67386,-88.074253,Bolingbrook,,IL,60440,G & W ELECTRIC CO (100%),14749,"C,OO,QQ,SS",8
2015,GE GLOBAL RESEARCH CENTER,1004412,ONE RESEARCH CIRCLE,42.830953,-73.876394,NISKAYUNA,SCHENECTADY COUNTY,NY,12309,GENERAL ELECTRIC CO (100%),1262,"C,I",8
2015,GE's Grid Solutions,1000039,One Power Lane,40.124713,-79.930463,Charleroi,WASHINGTON COUNTY,PA,15022,ALSTOM INC (100%),17437,"C,QQ,SS",8
2015,GLOBALFOUNDRIES U.S. 2 LLC - Vermont Facility,1003726,1000 RIVER STREET - B966,44.480329,-73.094293,ESSEX JUNCTION,CHITTENDEN COUNTY,VT,5452,GLOBALFOUNDRIES US INC (100%),243147,"C,I",8
